mesa,habilitados,votaron,positivos,participacion,502 CAMBIEMOS,% 502 CAMBIEMOS
3966,347,250,224,72.05,116,48.95
4243,322,232,224,72.05,141,62.67
4419,347,250,224,72.05,134,55.83
4427,347,250,224,72.05,121,51.71
4471,347,250,224,72.05,131,53.47
4476,347,250,224,72.05,121,50.21
4498,347,250,224,72.05,128,54.24
4512,347,250,224,72.05,131,55.74
4534,347,250,224,72.05,106,44.92
6080,347,250,224,72.05,92,38.66
6169,347,250,224,72.05,136,57.38
7509,347,250,224,72.05,83,34.16
8380,322,232,224,72.05,88,40.18
8382,322,232,224,72.05,106,48.62
995,329,237,224,72.04,131,57.96
997,329,237,224,72.04,129,56.33
3025,329,237,224,72.04,158,64.49
4425,354,255,224,72.03,128,52.89
3836,336,242,224,72.02,93,39.91
5862,336,242,224,72.02,105,47.51
7228,336,242,224,72.02,70,29.79
2103,343,247,224,72.01,74,31.9
2186,343,247,224,72.01,113,48.5
2363,343,247,224,72.01,121,51.05
2376,343,247,224,72.01,128,58.72
4919,343,247,224,72.01,144,61.8
5076,343,247,224,72.01,114,48.72
5113,343,247,224,72.01,134,56.3
5114,343,247,224,72.01,111,48.68
5301,343,247,224,72.01,80,34.33
5419,343,247,224,72.01,104,44.26
5672,293,211,224,72.01,77,37.2
7080,343,247,224,72.01,101,43.35
5192,300,216,224,72,58,28.71
7151,325,234,224,72,78,35.62
1024,332,239,224,71.99,127,55.22
6897,332,239,224,71.99,117,52
7491,332,239,224,71.99,112,48.91
361,339,244,224,71.98,99,41.77
629,339,244,224,71.98,124,51.88
686,339,244,224,71.98,94,41.96
984,339,244,224,71.98,105,45.65
985,339,244,224,71.98,126,53.62
1258,339,244,224,71.98,99,37.36
1277,339,244,224,71.98,126,52.07
1786,339,244,224,71.98,119,49.79
3941,339,244,224,71.98,107,46.52
3946,339,244,224,71.98,104,45.02
4846,339,244,224,71.98,120,52.4
5368,339,244,224,71.98,88,37.13
5727,339,244,224,71.98,123,53.71
6613,339,244,224,71.98,92,39.66
6923,339,244,224,71.98,115,50.22
7402,182,131,224,71.98,45,34.88
203,346,249,224,71.97,113,46.31
747,346,249,224,71.97,103,42.56
1061,346,249,224,71.97,182,63.19
1884,346,249,224,71.97,117,48.55
2048,346,249,224,71.97,121,49.79
2060,346,249,224,71.97,124,49.8
4005,346,249,224,71.97,134,55.6
4006,346,249,224,71.97,128,53.56
5773,346,249,224,71.97,93,40.09
5792,346,249,224,71.97,93,38.59
5796,346,249,224,71.97,75,32.33
5812,346,249,224,71.97,65,27.2
6259,346,249,224,71.97,102,45.13
6281,346,249,224,71.97,139,58.4
6756,346,249,224,71.97,109,46.19
6761,346,249,224,71.97,129,52.87
6795,346,249,224,71.97,131,55.04
7157,314,226,224,71.97,89,43.41
7178,346,249,224,71.97,133,56.6
7581,346,249,224,71.97,71,29.22
6353,328,236,224,71.95,75,31.78
8536,328,236,224,71.95,100,45.66
3103,335,241,224,71.94,94,41.78
8304,335,241,224,71.94,122,53.98
513,342,246,224,71.93,117,49.79
2405,342,246,224,71.93,108,47.16
2915,342,246,224,71.93,161,67.08
3168,342,246,224,71.93,166,68.88
3433,342,246,224,71.93,70,29.41
6310,342,246,224,71.93,110,49.55
6321,342,246,224,71.93,126,54.55
7097,342,246,224,71.93,70,29.17
7983,342,246,224,71.93,101,42.8
1393,349,251,224,71.92,98,41.88
7301,317,228,224,71.92,90,42.25
5870,267,192,224,71.91,52,27.96
1002,331,238,224,71.9,152,66.09
2251,331,238,224,71.9,83,38.07
4763,331,238,224,71.9,123,53.95
6744,306,220,224,71.9,101,49.51
7486,274,197,224,71.9,59,31.05
7497,331,238,224,71.9,106,45.49
7910,331,238,224,71.9,91,40.81
8538,331,238,224,71.9,78,35.94
775,338,243,224,71.89,130,55.79
3402,338,243,224,71.89,109,45.99
3405,338,243,224,71.89,103,44.78
233,345,248,224,71.88,132,55.46
692,345,248,224,71.88,114,48.1
706,345,248,224,71.88,128,53.33
715,345,248,224,71.88,110,47.83
719,345,248,224,71.88,130,53.72
1182,345,248,224,71.88,128,55.65
2280,345,248,224,71.88,100,42.74
2632,345,248,224,71.88,119,50
2673,345,248,224,71.88,88,37.93
2752,345,248,224,71.88,95,41.85
2873,345,248,224,71.88,127,52.7
2890,345,248,224,71.88,127,52.92
4755,345,248,224,71.88,84,36.84
4756,345,248,224,71.88,73,31.06
4962,345,248,224,71.88,135,57.69
4975,345,248,224,71.88,118,51.53
4984,345,248,224,71.88,113,48.29
6662,345,248,224,71.88,79,33.33
6776,345,248,224,71.88,103,44.21
7208,345,248,224,71.88,112,47.06
7547,345,248,224,71.88,80,33.76
7731,345,248,224,71.88,97,40.93
7739,345,248,224,71.88,109,45.04
8206,345,248,224,71.88,93,39.57
8233,345,248,224,71.88,132,55.93
575,327,235,224,71.87,101,45.7
577,327,235,224,71.87,111,48.9
6971,327,235,224,71.87,35,15.98
1028,334,240,224,71.86,119,52.42
1032,334,240,224,71.86,145,63.04
8352,263,189,224,71.86,44,24.44
649,341,245,224,71.85,74,31.76
1351,341,245,224,71.85,84,36.84
2520,341,245,224,71.85,130,54.17
3568,341,245,224,71.85,131,56.22
3825,341,245,224,71.85,40,25.32
6719,341,245,224,71.85,108,47.16
7082,341,245,224,71.85,59,25.11
7377,341,245,224,71.85,79,34.5
7431,341,245,224,71.85,101,43.53
1885,348,250,224,71.84,106,44.17
4995,330,237,224,71.82,95,43.78
894,337,242,224,71.81,99,42.49
2356,337,242,224,71.81,87,38.67
5343,337,242,224,71.81,78,33.62
5847,337,242,224,71.81,119,52.19
7256,337,242,224,71.81,79,34.05
105,344,247,224,71.8,118,49.79
261,344,247,224,71.8,112,48.07
748,344,247,224,71.8,96,40.34
2706,344,247,224,71.8,114,48.51
5391,344,247,224,71.8,106,45.89
5653,344,247,224,71.8,104,43.7
7788,344,247,224,71.8,93,39.91
8107,344,247,224,71.8,126,54.55
8112,344,247,224,71.8,138,58.47
8430,344,247,224,71.8,141,57.09
8552,344,247,224,71.8,102,42.5
287,333,239,224,71.77,102,44.35
3348,333,239,224,71.77,99,43.81
5919,333,239,224,71.77,94,40.69
337,340,244,224,71.76,106,45.11
405,347,249,224,71.76,123,52.34
409,347,249,224,71.76,100,42.19
418,347,249,224,71.76,121,51.49
667,340,244,224,71.76,87,37.5
720,347,249,224,71.76,120,50.21
809,347,249,224,71.76,98,41.18
1154,340,244,224,71.76,119,50.42
1693,347,249,224,71.76,109,45.42
2481,347,249,224,71.76,108,45.19
3878,347,249,224,71.76,102,42.5
4017,347,249,224,71.76,121,50.84
4473,347,249,224,71.76,124,52.77
4522,347,249,224,71.76,123,52.34
4529,347,249,224,71.76,105,44.49
5009,301,216,224,71.76,150,72.82
5302,347,249,224,71.76,99,42.13
5382,340,244,224,71.76,100,43.1
5628,347,249,224,71.76,91,38.4
5629,347,249,224,71.76,104,44.44
6119,347,249,224,71.76,130,55.08
6130,347,249,224,71.76,128,52.89
6131,347,249,224,71.76,158,67.23
6165,347,249,224,71.76,81,33.61
6168,347,249,224,71.76,108,46.35
6420,340,244,224,71.76,111,48.05
6534,347,249,224,71.76,115,48.52
6740,340,244,224,71.76,98,42.24
7393,340,244,224,71.76,78,33.48
7512,347,249,224,71.76,77,32.22
7600,347,249,224,71.76,76,32.07
7610,347,249,224,71.76,97,39.75
579,329,236,224,71.73,106,47.75
1308,336,241,224,71.73,81,34.76
2865,329,236,224,71.73,115,50.88
5054,336,241,224,71.73,104,46.43
7229,336,241,224,71.73,98,42.42
8044,336,241,224,71.73,110,50.46
505,343,246,224,71.72,105,44.87
964,343,246,224,71.72,105,43.75
2362,343,246,224,71.72,116,48.74
2394,343,246,224,71.72,118,49.37
2398,343,246,224,71.72,108,46.15
2495,343,246,224,71.72,117,47.56
2515,343,246,224,71.72,127,54.04
2562,343,246,224,71.72,123,51.9
2898,343,246,224,71.72,158,66.11
5104,343,246,224,71.72,129,54.89
5282,343,246,224,71.72,103,43.64
5311,343,246,224,71.72,91,38.24
5656,343,246,224,71.72,114,49.14
6322,343,246,224,71.72,121,51.05
7012,343,246,224,71.72,74,29.02
7030,343,246,224,71.72,92,38.49
7037,343,246,224,71.72,90,37.82
7043,343,246,224,71.72,104,44.26
7055,343,246,224,71.72,72,31.44
7266,304,218,224,71.71,50,23.81
6474,311,223,224,71.7,133,60.73
8565,318,228,224,71.7,85,40.28
4992,332,238,224,71.69,99,43.23
434,346,248,224,71.68,106,44.35
595,346,248,224,71.68,141,59.49
609,346,248,224,71.68,114,47.11
756,346,248,224,71.68,124,50.41
869,339,243,224,71.68,101,44.69
906,339,243,224,71.68,77,33.19
971,339,243,224,71.68,101,44.49
1071,346,248,224,71.68,128,52.89
1857,346,248,224,71.68,92,38.33
2054,346,248,224,71.68,133,55.88
2892,346,248,224,71.68,115,47.52
2924,346,248,224,71.68,83,34.58
3050,339,243,224,71.68,120,51.06
3196,346,248,224,71.68,154,65.25
3276,339,243,224,71.68,77,32.77
3931,339,243,224,71.68,126,52.72
3999,346,248,224,71.68,115,48.12
4015,346,248,224,71.68,129,53.97
4035,346,248,224,71.68,124,51.67
4037,346,248,224,71.68,65,28.02
4583,346,248,224,71.68,105,43.57
4592,346,248,224,71.68,105,46.26
4844,339,243,224,71.68,99,43.61
5532,346,248,224,71.68,158,66.11
5589,346,248,224,71.68,134,55.37
5619,339,243,224,71.68,118,52.44
5621,339,243,224,71.68,113,48.5
5827,346,248,224,71.68,84,35.29
6237,346,248,224,71.68,124,52.54
6470,339,243,224,71.68,117,50.43
6771,346,248,224,71.68,109,45.61
6803,346,248,224,71.68,147,62.82
7556,346,248,224,71.68,81,34.18
7560,346,248,224,71.68,90,37.5
7646,346,248,224,71.68,63,26.36
7666,346,248,224,71.68,97,41.99
8130,346,248,224,71.68,105,44.49
569,328,235,224,71.65,109,49.55
5169,254,182,224,71.65,97,56.73
6960,328,235,224,71.65,33,14.47
7138,328,235,224,71.65,8,3.46
8589,328,235,224,71.65,84,38.18
552,342,245,224,71.64,64,27.47
1107,342,245,224,71.64,139,58.9
1845,342,245,224,71.64,108,47.37
2176,342,245,224,71.64,7,3.21
2207,342,245,224,71.64,115,48.32
2209,342,245,224,71.64,132,55
2222,342,245,224,71.64,145,61.7
2227,342,245,224,71.64,117,48.95
2230,342,245,224,71.64,137,57.32
2406,342,245,224,71.64,105,43.75
3031,335,240,224,71.64,100,43.67
3205,335,240,224,71.64,103,44.59
3441,342,245,224,71.64,102,43.78
3794,342,245,224,71.64,121,51.05
4796,342,245,224,71.64,100,43.67
5225,342,245,224,71.64,125,53.42
5957,335,240,224,71.64,109,48.44
5958,335,240,224,71.64,135,59.73
5969,335,240,224,71.64,135,59.47
6980,335,240,224,71.64,83,35.78
8005,342,245,224,71.64,102,44.35
5546,349,250,224,71.63,131,54.13
3302,303,217,224,71.62,93,51.1
8630,303,217,224,71.62,104,49.52
8361,317,227,224,71.61,86,38.91
1497,338,242,224,71.6,113,48.09
4988,331,237,224,71.6,114,50.67
7907,331,237,224,71.6,95,42.79
7911,331,237,224,71.6,84,38.53
8061,331,237,224,71.6,109,48.44
140,345,247,224,71.59,114,47.5
211,345,247,224,71.59,113,46.89
702,345,247,224,71.59,129,54.2
2283,345,247,224,71.59,97,41.45
2338,345,247,224,71.59,93,40.43
2627,345,247,224,71.59,118,50.86
2641,345,247,224,71.59,116,48.74
2749,345,247,224,71.59,111,47.23
2878,345,247,224,71.59,113,47.88
3311,345,247,224,71.59,103,45.98
3318,345,247,224,71.59,136,57.87
3699,345,247,224,71.59,75,33.04
4976,345,247,224,71.59,118,51.53
6002,345,247,224,71.59,39,16.81
6047,345,247,224,71.59,50,21.74
6657,345,247,224,71.59,99,43.42
6907,264,189,224,71.59,61,35.47
7183,345,247,224,71.59,100,42.55
7186,345,247,224,71.59,89,40.09
7206,345,247,224,71.59,105,44.49
7705,345,247,224,71.59,98,42.61
8197,345,247,224,71.59,114,50.22
8204,345,247,224,71.59,98,42.24
4943,285,204,224,71.58,41,21.03
6749,306,219,224,71.57,108,50.94
2994,334,239,224,71.56,126,55.26
7861,320,229,224,71.56,90,42.25
8261,327,234,224,71.56,79,36.07
8510,327,234,224,71.56,63,28.25
8606,334,239,224,71.56,121,53.07
8607,334,239,224,71.56,148,66.67
8608,334,239,224,71.56,141,61.3
734,348,249,224,71.55,119,49.38
1750,348,249,224,71.55,112,47.46
1790,341,244,224,71.55,115,49.36
2519,341,244,224,71.55,115,50
2533,341,244,224,71.55,114,49.57
2989,341,244,224,71.55,136,57.38
3547,341,244,224,71.55,143,60.08
4402,348,249,224,71.55,108,43.9
4617,341,244,224,71.55,78,33.77
4641,341,244,224,71.55,84,35.9
4754,348,249,224,71.55,88,37.29
5998,239,171,224,71.55,130,79.27
7321,341,244,224,71.55,89,38.53
7364,341,244,224,71.55,100,41.84
4906,330,236,224,71.52,90,40.54
8068,330,236,224,71.52,110,51.16
270,344,246,224,71.51,116,50.88
744,344,246,224,71.51,102,42.15
839,344,246,224,71.51,131,57.71
1065,344,246,224,71.51,120,50.85
1533,337,241,224,71.51,108,45.57
1759,337,241,224,71.51,118,54.38
2220,344,246,224,71.51,115,50.44
2246,344,246,224,71.51,127,52.92
2717,344,246,224,71.51,116,51.33
3078,337,241,224,71.51,116,49.15
4983,344,246,224,71.51,118,53.15
5398,344,246,224,71.51,105,44.87
6540,344,246,224,71.51,128,54.94
7224,337,241,224,71.51,104,45.41
7249,337,241,224,71.51,38,16.52
7250,337,241,224,71.51,40,17.54
7254,337,241,224,71.51,75,32.47
7478,344,246,224,71.51,62,26.61
7767,344,246,224,71.51,82,35.5
7795,344,246,224,71.51,111,46.84
7805,344,246,224,71.51,94,39.17
8410,344,246,224,71.51,115,49.36
8445,344,246,224,71.51,126,55.02
5335,235,168,224,71.49,25,15.43
3595,298,213,224,71.48,61,30.05
7357,305,218,224,71.48,93,43.66
424,347,248,224,71.47,99,41.6
791,347,248,224,71.47,118,49.58
808,347,248,224,71.47,113,47.28
896,340,243,224,71.47,99,43.23
1781,340,243,224,71.47,117,49.16
2142,340,243,224,71.47,90,38.63
2153,340,243,224,71.47,94,41.23
2848,347,248,224,71.47,103,43.83
3096,333,238,224,71.47,107,47.98
3190,347,248,224,71.47,155,65.4
3347,333,238,224,71.47,104,45.22
3482,340,243,224,71.47,91,39.91
3969,347,248,224,71.47,111,46.06
3973,347,248,224,71.47,123,50.62
3976,347,248,224,71.47,124,51.67
4191,319,228,224,71.47,35,16.67
4192,319,228,224,71.47,37,17.54
4420,347,248,224,71.47,101,43.53
4429,347,248,224,71.47,95,39.92
4469,347,248,224,71.47,117,49.16
4472,347,248,224,71.47,119,48.97
4644,340,243,224,71.47,92,40
4828,340,243,224,71.47,131,59.01
4980,347,248,224,71.47,129,54.43
5616,340,243,224,71.47,133,58.33
5747,347,248,224,71.47,92,41.44
6094,347,248,224,71.47,115,48.52
6155,347,248,224,71.47,96,39.83
6185,347,248,224,71.47,109,48.88
6201,347,248,224,71.47,129,55.36
6232,347,248,224,71.47,81,34.91
6343,347,248,224,71.47,48,19.92
6450,340,243,224,71.47,95,39.92
6451,340,243,224,71.47,104,43.33
7391,340,243,224,71.47,86,38.57
7439,340,243,224,71.47,105,45.26
7457,340,243,224,71.47,81,34.32
7591,347,248,224,71.47,74,31.22
7613,347,248,224,71.47,91,37.6
7814,340,243,224,71.47,105,45.85
8125,319,228,224,71.47,150,69.77
240,343,245,224,71.43,141,59.49
501,343,245,224,71.43,119,51.29
1547,343,245,224,71.43,102,43.97
2095,343,245,224,71.43,94,40
2378,343,245,224,71.43,117,49.79
2389,343,245,224,71.43,101,43.35
2391,343,245,224,71.43,126,52.72
3844,336,240,224,71.43,81,35.06
3847,336,240,224,71.43,105,44.87
3849,336,240,224,71.43,96,41.74
4884,301,215,224,71.43,81,41.97
5109,343,245,224,71.43,130,55.79
5119,343,245,224,71.43,129,56.83
5124,343,245,224,71.43,94,41.41
5280,343,245,224,71.43,111,46.84
5412,343,245,224,71.43,114,48.31
5426,343,245,224,71.43,120,52.86
5989,343,245,224,71.43,132,58.93
6674,329,235,224,71.43,120,54.05
6676,329,235,224,71.43,120,53.81
7020,343,245,224,71.43,77,33.77
7056,343,245,224,71.43,84,36.36
7110,329,235,224,71.43,55,23.91
7979,343,245,224,71.43,68,29.31
8036,336,240,224,71.43,145,62.77
8527,294,210,224,71.43,62,31.96
264,346,247,224,71.39,131,56.47
273,346,247,224,71.39,142,59.41
584,346,247,224,71.39,149,62.61
596,346,247,224,71.39,130,55.32
598,346,247,224,71.39,128,53.33
613,346,247,224,71.39,131,53.91
873,339,242,224,71.39,104,45.61
2450,346,247,224,71.39,123,50.83
2454,346,247,224,71.39,118,50
3157,332,237,224,71.39,120,52.63
3197,346,247,224,71.39,139,58.16
3425,332,237,224,71.39,107,46.93
3516,346,247,224,71.39,102,42.86
3628,346,247,224,71.39,141,60.78
3930,339,242,224,71.39,112,48.48
3943,339,242,224,71.39,125,54.59
4540,346,247,224,71.39,134,58.26
4543,346,247,224,71.39,111,47.44
4575,346,247,224,71.39,96,41.2
4900,332,237,224,71.39,93,41.52
5260,346,247,224,71.39,86,37.72
5378,339,242,224,71.39,116,51.33
5385,339,242,224,71.39,115,50.22
5617,339,242,224,71.39,115,50.22
5758,346,247,224,71.39,75,31.91
5779,346,247,224,71.39,95,40.08
6243,346,247,224,71.39,114,48.31
6256,346,247,224,71.39,131,55.51
6265,346,247,224,71.39,128,54.24
6326,339,242,224,71.39,97,43.3
6380,339,242,224,71.39,106,47.32
6462,339,242,224,71.39,113,48.92
6637,346,247,224,71.39,70,37.63
6639,346,247,224,71.39,91,38.89
6644,346,247,224,71.39,91,38.72
6758,346,247,224,71.39,139,58.16
6769,346,247,224,71.39,110,46.81
6787,346,247,224,71.39,122,50.83
6797,346,247,224,71.39,114,48.51
6804,346,247,224,71.39,106,44.92
6806,346,247,224,71.39,119,51.29
6837,346,247,224,71.39,127,53.81
7494,332,237,224,71.39,104,46.22
7530,346,247,224,71.39,72,29.39
7553,346,247,224,71.39,90,37.34
7571,346,247,224,71.39,85,34.98
7578,346,247,224,71.39,81,35.06
7653,346,247,224,71.39,84,35
7663,346,247,224,71.39,111,47.03
7901,332,237,224,71.39,87,40.28
8163,346,247,224,71.39,118,51.08
8188,346,247,224,71.39,0,0
5434,269,192,224,71.38,58,33.14
5676,325,232,224,71.38,109,48.66
1836,342,244,224,71.35,120,50.85
2229,342,244,224,71.35,106,44.73
3436,342,244,224,71.35,77,33.33
3439,342,244,224,71.35,78,34.36
3801,342,244,224,71.35,136,58.62
5224,342,244,224,71.35,106,45.3
5973,342,244,224,71.35,98,45.16
6316,342,244,224,71.35,103,45.37
7094,342,244,224,71.35,73,30.67
7310,342,244,224,71.35,95,40.43
8003,342,244,224,71.35,90,38.14
565,328,234,224,71.34,112,48.91
2354,335,239,224,71.34,75,34.88
4291,328,234,224,71.34,108,50.7
5964,335,239,224,71.34,124,56.11
4155,251,179,224,71.31,99,57.23
67,345,246,224,71.3,109,46.58
84,345,246,224,71.3,131,55.04
214,345,246,224,71.3,115,48.32
615,345,246,224,71.3,126,54.08
696,345,246,224,71.3,108,45.38
762,338,241,224,71.3,109,48.02
991,338,241,224,71.3,108,47.79
1486,338,241,224,71.3,113,48.09
2069,345,246,224,71.3,107,45.34
2073,345,246,224,71.3,110,46.22
2080,345,246,224,71.3,120,49.79
2256,331,236,224,71.3,102,44.93
2300,345,246,224,71.3,99,42.13
2322,345,246,224,71.3,76,31.93
2684,345,246,224,71.3,97,41.28
2876,345,246,224,71.3,133,55.19
2952,345,246,224,71.3,66,28.82
3313,345,246,224,71.3,143,59.58
3409,338,241,224,71.3,101,44.69
4693,345,246,224,71.3,76,33.78
4729,324,231,224,71.3,86,40.95
4872,338,241,224,71.3,74,33.04
5269,345,246,224,71.3,93,41.33
5425,345,246,224,71.3,123,52.12
5740,345,246,224,71.3,84,36.68
6658,345,246,224,71.3,74,32.6
7203,345,246,224,71.3,110,46.41
7740,345,246,224,71.3,118,50
8203,345,246,224,71.3,94,40
8227,345,246,224,71.3,77,42.54
8235,345,246,224,71.3,97,41.1
8242,345,246,224,71.3,105,44.49
8243,345,246,224,71.3,96,40.68
8401,345,246,224,71.3,117,50.87
6340,282,201,224,71.28,97,50.52
208,348,248,224,71.26,129,53.31
1542,341,243,224,71.26,113,48.5
1557,341,243,224,71.26,113,49.78
1568,341,243,224,71.26,100,43.86
1878,348,248,224,71.26,111,46.25
2444,348,248,224,71.26,108,46.35
2523,341,243,224,71.26,117,48.75
2538,341,243,224,71.26,99,45.41
2561,341,243,224,71.26,118,50.43
3209,334,238,224,71.26,80,37.04
3548,341,243,224,71.26,114,49.35
3555,341,243,224,71.26,127,54.74
3565,341,243,224,71.26,129,55.84
3772,341,243,224,71.26,73,29.92
3809,341,243,224,71.26,96,41.56
5695,334,238,224,71.26,95,42.99
6300,348,248,224,71.26,113,49.56
6537,348,248,224,71.26,109,46.58
6645,348,248,224,71.26,119,49.79
6696,341,243,224,71.26,120,52.63
6714,341,243,224,71.26,91,39.74
7323,341,243,224,71.26,59,26.11
7940,341,243,224,71.26,97,42.54
573,327,233,224,71.25,104,56.22
644,327,233,224,71.25,38,17.35
5680,320,228,224,71.25,99,46.26
8262,327,233,224,71.25,83,36.89
5627,233,166,224,71.24,72,44.44
241,344,245,224,71.22,129,53.97
750,344,245,224,71.22,129,56.09
751,344,245,224,71.22,104,44.26
753,344,245,224,71.22,113,47.68
837,344,245,224,71.22,109,46.78
1191,344,245,224,71.22,125,53.42
1502,337,240,224,71.22,115,51.57
1767,337,240,224,71.22,124,52.1
2705,344,245,224,71.22,127,53.81
2710,344,245,224,71.22,98,43.36
2718,344,245,224,71.22,104,43.33
2722,344,245,224,71.22,94,43.12
3323,344,245,224,71.22,96,41.2
3335,278,198,224,71.22,130,68.78
5849,337,240,224,71.22,150,69.77
7244,337,240,224,71.22,60,26.2
7471,344,245,224,71.22,65,28.02
7472,344,245,224,71.22,109,46.38
7766,344,245,224,71.22,85,36.02
7807,344,245,224,71.22,115,47.92
8093,344,245,224,71.22,119,51.74
8097,344,245,224,71.22,130,56.28
4897,330,235,224,71.21,117,53.18
4899,330,235,224,71.21,93,42.27
4905,330,235,224,71.21,96,44.65
4997,330,235,224,71.21,103,47.25
3286,316,225,224,71.2,113,52.8
6527,316,225,224,71.2,136,61.26
5941,177,126,224,71.19,33,27.97
343,340,242,224,71.18,90,37.66
394,347,247,224,71.18,119,50.64
426,347,247,224,71.18,109,45.8
431,347,247,224,71.18,105,45.85
1337,340,242,224,71.18,88,40
1383,347,247,224,71.18,123,51.9
1387,347,247,224,71.18,110,45.83
1600,347,247,224,71.18,87,37.34
1658,347,247,224,71.18,92,40.17
1972,340,242,224,71.18,141,60
1983,340,242,224,71.18,130,55.56
2036,347,247,224,71.18,107,44.96
2422,347,247,224,71.18,89,39.56
2424,347,247,224,71.18,108,48.21
2802,347,247,224,71.18,106,44.35
3483,347,247,224,71.18,90,39.3
3916,340,242,224,71.18,114,49.35
3948,347,247,224,71.18,128,52.24
4396,347,247,224,71.18,76,32.48
4464,347,247,224,71.18,133,55.88
4523,347,247,224,71.18,73,30.67
4778,340,242,224,71.18,128,54.7
4830,340,242,224,71.18,90,40.91
4833,340,242,224,71.18,129,57.85
5355,340,242,224,71.18,101,46.12
5370,340,242,224,71.18,117,50.21
6085,347,247,224,71.18,94,38.68
6103,347,247,224,71.18,125,52.74
6105,347,247,224,71.18,134,55.14
6138,347,247,224,71.18,137,58.8
6216,347,247,224,71.18,135,58.44
6463,340,242,224,71.18,107,45.92
7087,340,242,224,71.18,31,13.72
7381,340,242,224,71.18,86,37.72
7470,340,242,224,71.18,96,40.85
7507,347,247,224,71.18,83,35.78
7597,347,247,224,71.18,107,45.15
7599,347,247,224,71.18,101,42.62
7812,340,242,224,71.18,93,40.61
7815,340,242,224,71.18,95,40.6
285,333,237,224,71.17,103,44.02
5934,333,237,224,71.17,98,43.56
7487,274,195,224,71.17,80,42.55
8291,333,237,224,71.17,141,61.3
6998,215,153,224,71.16,22,15.07
947,343,244,224,71.14,106,45.49
1573,343,244,224,71.14,111,47.44
2368,343,244,224,71.14,128,52.46
2513,343,244,224,71.14,107,46.52
4112,343,244,224,71.14,119,51.97
4922,343,244,224,71.14,144,62.61
5081,343,244,224,71.14,142,61.47
5084,343,244,224,71.14,135,58.7
5097,343,244,224,71.14,128,54.47
5112,343,244,224,71.14,129,56.58
