departamento,circuito,mesa,habilitados,votaron,positivos,participacion,502 CAMBIEMOS,570 SOMOS,231 PAIS,22 HUMANISTA,578 UNION POR CORDOBA,201 PRIMERO LA GENTE,217 ENCUENTRO VECINAL,567 IZQUIERDA AL FRENTE,503 FIT,69 GEN,543 CORDOBA CIUDADANA,% 502 CAMBIEMOS,% 570 SOMOS,% 231 PAIS,% 22 HUMANISTA,% 578 UNION POR CORDOBA,% 201 PRIMERO LA GENTE,% 217 ENCUENTRO VECINAL,% 567 IZQUIERDA AL FRENTE,% 503 FIT,% 69 GEN,% 543 CORDOBA CIUDADANA
6,VILLA MARIA (89 en GRAL SAN MARTIN),4577,346,264,224,76.3,116,1,7,4,59,1,4,8,15,3,37,45.49,0.39,2.75,1.57,23.14,0.39,1.57,3.14,5.88,1.18,14.51
6,VILLA MARIA (89 en GRAL SAN MARTIN),4578,348,231,224,66.38,113,2,7,3,47,4,4,5,7,1,24,52.07,0.92,3.23,1.38,21.66,1.84,1.84,2.3,3.23,0.46,11.06
6,VILLA MARIA (89 en GRAL SAN MARTIN),4579,346,267,224,77.17,129,0,3,2,58,3,9,3,6,5,38,50.39,0.0,1.17,0.78,22.66,1.17,3.52,1.17,2.34,1.95,14.84
6,VILLA MARIA (89 en GRAL SAN MARTIN),4580,346,240,224,69.36,85,2,5,4,70,1,5,9,6,2,39,37.28,0.88,2.19,1.75,30.7,0.44,2.19,3.95,2.63,0.88,17.11
6,VILLA MARIA (89 en GRAL SAN MARTIN),4581,346,0,224,0.0,102,2,6,1,65,1,5,5,5,3,41,43.22,0.85,2.54,0.42,27.54,0.42,2.12,2.12,2.12,1.27,17.37
6,VILLA MARIA (89 en GRAL SAN MARTIN),4582,346,246,224,71.1,123,1,5,3,55,2,7,6,4,3,29,51.68,0.42,2.1,1.26,23.11,0.84,2.94,2.52,1.68,1.26,12.18
6,VILLA MARIA (89 en GRAL SAN MARTIN),4583,346,248,224,71.68,105,0,6,2,75,4,1,5,6,3,34,43.57,0.0,2.49,0.83,31.12,1.66,0.41,2.07,2.49,1.24,14.11
6,VILLA MARIA (89 en GRAL SAN MARTIN),4584,347,251,224,72.33,118,2,2,3,56,4,6,4,10,4,30,49.37,0.84,0.84,1.26,23.43,1.67,2.51,1.67,4.18,1.67,12.55
6,VILLA MARIA (89 en GRAL SAN MARTIN),4585,346,238,224,68.79,128,3,3,0,52,4,9,5,0,2,26,55.17,1.29,1.29,0.0,22.41,1.72,3.88,2.16,0.0,0.86,11.21
6,VILLA MARIA (89 en GRAL SAN MARTIN),4586,348,268,224,77.01,95,2,6,4,91,7,5,3,12,2,36,36.12,0.76,2.28,1.52,34.6,2.66,1.9,1.14,4.56,0.76,13.69
6,VILLA MARIA (89 en GRAL SAN MARTIN),4587,346,237,224,68.5,112,1,8,2,53,3,6,4,8,2,31,48.7,0.43,3.48,0.87,23.04,1.3,2.61,1.74,3.48,0.87,13.48
6,VILLA MARIA (89 en GRAL SAN MARTIN),4588,346,235,224,67.92,71,1,5,1,86,3,3,4,12,2,32,32.27,0.45,2.27,0.45,39.09,1.36,1.36,1.82,5.45,0.91,14.55
6,VILLA MARIA (89 en GRAL SAN MARTIN),4589,346,262,224,75.72,113,3,3,4,2,4,7,118,0,4,56,35.99,0.96,0.96,1.27,0.64,1.27,2.23,37.58,0.0,1.27,17.83
6,VILLA MARIA (89 en GRAL SAN MARTIN),4590,346,253,224,73.12,107,2,3,4,57,0,1,7,5,7,50,44.03,0.82,1.23,1.65,23.46,0.0,0.41,2.88,2.06,2.88,20.58
6,VILLA MARIA (89 en GRAL SAN MARTIN),4591,346,267,224,77.17,107,1,4,6,69,3,3,4,7,4,47,41.96,0.39,1.57,2.35,27.06,1.18,1.18,1.57,2.75,1.57,18.43
6,VILLA MARIA (89 en GRAL SAN MARTIN),4592,346,248,224,71.68,105,2,5,2,45,3,3,7,7,6,42,46.26,0.88,2.2,0.88,19.82,1.32,1.32,3.08,3.08,2.64,18.5
6,VILLA MARIA (89 en GRAL SAN MARTIN),4593,346,244,224,70.52,97,2,7,2,59,4,9,1,12,1,42,41.1,0.85,2.97,0.85,25.0,1.69,3.81,0.42,5.08,0.42,17.8
6,VILLA MARIA (89 en GRAL SAN MARTIN),4594,346,264,224,76.3,112,2,7,2,65,3,1,4,12,3,37,45.16,0.81,2.82,0.81,26.21,1.21,0.4,1.61,4.84,1.21,14.92
6,VILLA MARIA (89 en GRAL SAN MARTIN),4595,346,0,224,0.0,126,0,6,4,65,5,6,5,5,4,37,47.91,0.0,2.28,1.52,24.71,1.9,2.28,1.9,1.9,1.52,14.07
6,VILLA MARIA (89 en GRAL SAN MARTIN),4596,346,239,224,69.08,102,4,3,6,58,4,2,6,5,4,31,45.33,1.78,1.33,2.67,25.78,1.78,0.89,2.67,2.22,1.78,13.78
6,VILLA MARIA (89 en GRAL SAN MARTIN),4597,348,226,224,64.94,92,5,2,0,52,3,3,6,6,1,39,44.02,2.39,0.96,0.0,24.88,1.44,1.44,2.87,2.87,0.48,18.66
6,VILLA MARIA (89 en GRAL SAN MARTIN),4598,346,257,224,74.28,111,1,3,2,61,1,6,6,6,5,42,45.49,0.41,1.23,0.82,25.0,0.41,2.46,2.46,2.46,2.05,17.21
6,VILLA MARIA (89 en GRAL SAN MARTIN),4599,346,267,224,77.17,133,0,7,5,42,3,10,2,5,9,39,52.16,0.0,2.75,1.96,16.47,1.18,3.92,0.78,1.96,3.53,15.29
6,VILLA MARIA (89 en GRAL SAN MARTIN),4600,347,234,224,67.44,93,0,5,2,60,8,7,1,6,4,32,42.66,0.0,2.29,0.92,27.52,3.67,3.21,0.46,2.75,1.83,14.68
6,VILLA MARIA (89 en GRAL SAN MARTIN),4601,346,237,224,68.5,127,1,2,1,51,3,2,4,10,1,26,55.7,0.44,0.88,0.44,22.37,1.32,0.88,1.75,4.39,0.44,11.4
6,VILLA MARIA (89 en GRAL SAN MARTIN),4602,348,251,224,72.13,139,1,2,0,36,3,5,8,5,2,33,59.4,0.43,0.85,0.0,15.38,1.28,2.14,3.42,2.14,0.85,14.1
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4603,341,252,224,73.9,76,2,4,0,106,3,1,3,2,0,43,31.67,0.83,1.67,0.0,44.17,1.25,0.42,1.25,0.83,0.0,17.92
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4604,341,249,224,73.02,86,1,2,3,86,3,1,5,8,1,35,37.23,0.43,0.87,1.3,37.23,1.3,0.43,2.16,3.46,0.43,15.15
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4605,341,257,224,75.37,88,2,8,2,93,1,2,7,13,3,29,35.48,0.81,3.23,0.81,37.5,0.4,0.81,2.82,5.24,1.21,11.69
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4606,341,226,224,66.28,80,2,4,3,76,1,4,9,9,2,31,36.2,0.9,1.81,1.36,34.39,0.45,1.81,4.07,4.07,0.9,14.03
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4607,341,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4608,341,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4609,341,250,224,73.31,123,0,1,2,60,4,4,4,9,2,33,50.83,0.0,0.41,0.83,24.79,1.65,1.65,1.65,3.72,0.83,13.64
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4610,342,265,224,77.49,126,0,3,4,62,5,4,1,4,2,33,51.64,0.0,1.23,1.64,25.41,2.05,1.64,0.41,1.64,0.82,13.52
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4611,341,0,224,0.0,102,3,4,2,66,2,1,2,11,2,36,44.16,1.3,1.73,0.87,28.57,0.87,0.43,0.87,4.76,0.87,15.58
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4612,341,256,224,75.07,82,2,2,1,94,2,4,4,7,5,34,34.6,0.84,0.84,0.42,39.66,0.84,1.69,1.69,2.95,2.11,14.35
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4613,341,257,224,75.37,113,0,6,3,83,0,3,2,6,2,27,46.12,0.0,2.45,1.22,33.88,0.0,1.22,0.82,2.45,0.82,11.02
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4614,341,250,224,73.31,84,2,6,3,83,2,3,5,6,1,34,36.68,0.87,2.62,1.31,36.24,0.87,1.31,2.18,2.62,0.44,14.85
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4615,341,248,224,72.73,105,2,4,0,69,0,3,1,1,1,51,44.3,0.84,1.69,0.0,29.11,0.0,1.27,0.42,0.42,0.42,21.52
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4616,341,250,224,73.31,108,3,5,0,67,0,5,3,8,0,35,46.15,1.28,2.14,0.0,28.63,0.0,2.14,1.28,3.42,0.0,14.96
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4617,341,244,224,71.55,78,6,10,1,75,4,2,2,6,1,46,33.77,2.6,4.33,0.43,32.47,1.73,0.87,0.87,2.6,0.43,19.91
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4618,341,248,224,72.73,107,1,5,3,69,4,4,5,6,3,41,43.15,0.4,2.02,1.21,27.82,1.61,1.61,2.02,2.42,1.21,16.53
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4619,341,230,224,67.45,74,0,7,3,81,3,4,4,8,4,35,33.18,0.0,3.14,1.35,36.32,1.35,1.79,1.79,3.59,1.79,15.7
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4620,343,249,224,72.59,94,3,9,2,73,6,5,4,6,6,30,39.5,1.26,3.78,0.84,30.67,2.52,2.1,1.68,2.52,2.52,12.61
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4621,341,0,224,0.0,100,3,6,1,84,1,1,10,4,1,34,40.82,1.22,2.45,0.41,34.29,0.41,0.41,4.08,1.63,0.41,13.88
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4622,341,251,224,73.61,64,3,2,2,100,5,3,0,9,0,45,27.47,1.29,0.86,0.86,42.92,2.15,1.29,0.0,3.86,0.0,19.31
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4623,341,265,224,77.71,99,0,8,2,93,6,6,3,9,0,35,37.93,0.0,3.07,0.77,35.63,2.3,2.3,1.15,3.45,0.0,13.41
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4624,341,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4625,341,269,224,78.89,103,1,3,1,80,3,4,6,4,2,49,40.23,0.39,1.17,0.39,31.25,1.17,1.56,2.34,1.56,0.78,19.14
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4626,343,253,224,73.76,121,1,7,1,65,3,3,6,8,3,28,49.19,0.41,2.85,0.41,26.42,1.22,1.22,2.44,3.25,1.22,11.38
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4627,342,247,224,72.22,94,0,9,5,65,3,3,5,7,3,45,39.33,0.0,3.77,2.09,27.2,1.26,1.26,2.09,2.93,1.26,18.83
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4628,341,254,224,74.49,103,1,2,0,87,1,4,3,5,3,35,42.21,0.41,0.82,0.0,35.66,0.41,1.64,1.23,2.05,1.23,14.34
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4629,341,0,224,0.0,81,3,2,1,96,3,4,4,6,14,32,32.93,1.22,0.81,0.41,39.02,1.22,1.63,1.63,2.44,5.69,13.01
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4630,341,251,224,73.61,82,2,5,4,82,3,3,3,6,5,40,34.89,0.85,2.13,1.7,34.89,1.28,1.28,1.28,2.55,2.13,17.02
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4631,341,231,224,67.74,88,0,4,3,77,1,3,3,2,1,37,40.18,0.0,1.83,1.37,35.16,0.46,1.37,1.37,0.91,0.46,16.89
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4632,341,0,224,0.0,85,0,5,4,74,3,6,4,8,2,36,37.44,0.0,2.2,1.76,32.6,1.32,2.64,1.76,3.52,0.88,15.86
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4633,341,248,224,72.73,93,0,2,2,77,3,0,10,5,3,42,39.24,0.0,0.84,0.84,32.49,1.27,0.0,4.22,2.11,1.27,17.72
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4634,341,241,224,70.67,87,0,5,1,93,4,3,5,3,1,26,38.16,0.0,2.19,0.44,40.79,1.75,1.32,2.19,1.32,0.44,11.4
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4635,341,241,224,70.67,72,1,4,3,72,1,1,4,9,4,42,33.8,0.47,1.88,1.41,33.8,0.47,0.47,1.88,4.23,1.88,19.72
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4636,344,0,224,0.0,91,0,6,2,81,0,4,6,3,2,51,36.99,0.0,2.44,0.81,32.93,0.0,1.63,2.44,1.22,0.81,20.73
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4637,341,228,224,66.86,71,3,5,2,85,2,7,3,2,2,39,32.13,1.36,2.26,0.9,38.46,0.9,3.17,1.36,0.9,0.9,17.65
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4638,341,256,224,75.07,78,1,3,8,80,5,2,3,4,4,49,32.91,0.42,1.27,3.38,33.76,2.11,0.84,1.27,1.69,1.69,20.68
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4639,341,263,224,77.13,103,1,6,2,80,1,1,5,10,1,36,41.87,0.41,2.44,0.81,32.52,0.41,0.41,2.03,4.07,0.41,14.63
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4640,341,238,224,69.79,15,1,3,0,96,7,0,56,6,5,2,7.85,0.52,1.57,0.0,50.26,3.66,0.0,29.32,3.14,2.62,1.05
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4641,341,244,224,71.55,84,2,4,1,76,6,7,6,2,4,42,35.9,0.85,1.71,0.43,32.48,2.56,2.99,2.56,0.85,1.71,17.95
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4642,341,258,224,75.66,100,0,3,1,80,3,1,6,5,3,39,41.49,0.0,1.24,0.41,33.2,1.24,0.41,2.49,2.07,1.24,16.18
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4643,341,251,224,73.61,124,2,2,1,72,5,1,4,3,1,21,52.54,0.85,0.85,0.42,30.51,2.12,0.42,1.69,1.27,0.42,8.9
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4644,340,243,224,71.47,92,3,5,1,66,5,2,6,7,3,40,40.0,1.3,2.17,0.43,28.7,2.17,0.87,2.61,3.04,1.3,17.39
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4645,340,260,224,76.47,88,3,3,1,89,2,4,4,6,1,43,36.07,1.23,1.23,0.41,36.48,0.82,1.64,1.64,2.46,0.41,17.62
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4646,340,249,224,73.24,88,1,4,3,89,2,8,4,5,3,37,36.07,0.41,1.64,1.23,36.48,0.82,3.28,1.64,2.05,1.23,15.16
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4647,340,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4648,339,259,224,76.4,87,2,3,0,88,2,4,9,4,4,46,34.94,0.8,1.2,0.0,35.34,0.8,1.61,3.61,1.61,1.61,18.47
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4649,340,246,224,72.35,116,2,3,0,65,5,2,2,4,3,33,49.36,0.85,1.28,0.0,27.66,2.13,0.85,0.85,1.7,1.28,14.04
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4650,340,239,224,70.29,87,0,8,0,89,4,3,5,9,5,24,37.18,0.0,3.42,0.0,38.03,1.71,1.28,2.14,3.85,2.14,10.26
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4651,340,247,224,72.65,105,1,2,3,79,1,2,1,4,4,26,46.05,0.44,0.88,1.32,34.65,0.44,0.88,0.44,1.75,1.75,11.4
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4652,340,0,224,0.0,105,1,2,1,76,2,1,5,4,5,43,42.86,0.41,0.82,0.41,31.02,0.82,0.41,2.04,1.63,2.04,17.55
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4653,340,241,224,70.88,106,1,4,2,81,0,1,5,5,0,25,46.09,0.43,1.74,0.87,35.22,0.0,0.43,2.17,2.17,0.0,10.87
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4654,341,232,224,68.04,85,2,3,3,68,2,3,47,6,0,5,37.95,0.89,1.34,1.34,30.36,0.89,1.34,20.98,2.68,0.0,2.23
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4655,340,253,224,74.41,80,4,6,0,89,1,1,4,12,3,43,32.92,1.65,2.47,0.0,36.63,0.41,0.41,1.65,4.94,1.23,17.7
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4656,340,231,224,67.94,75,4,7,2,83,2,2,4,4,0,39,33.78,1.8,3.15,0.9,37.39,0.9,0.9,1.8,1.8,0.0,17.57
6,VILLA NUEVA (90 en GRAL SAN MARTIN),4657,342,252,224,73.68,108,1,5,2,54,5,4,7,9,0,44,45.19,0.42,2.09,0.84,22.59,2.09,1.67,2.93,3.77,0.0,18.41
7,AVELLANEDA (91 en ISCHILIN),4658,251,190,224,75.7,68,0,1,1,83,1,0,1,0,0,16,39.77,0.0,0.58,0.58,48.54,0.58,0.0,0.58,0.0,0.0,9.36
7,AVELLANEDA (91 en ISCHILIN),4659,251,0,224,0.0,51,0,7,0,91,5,1,3,3,1,17,28.49,0.0,3.91,0.0,50.84,2.79,0.56,1.68,1.68,0.56,9.5
7,CANTERAS (91A en ISCHILIN),4660,23,11,224,47.83,4,0,0,0,3,0,0,0,0,0,4,36.36,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,36.36
7,LOS POZOS (91B en ISCHILIN),4661,131,96,224,73.28,49,0,4,0,34,2,0,0,0,1,3,52.69,0.0,4.3,0.0,36.56,2.15,0.0,0.0,0.0,1.08,3.23
7,VILLA GUTIERREZ (91C en ISCHILIN),4662,305,239,224,78.36,57,1,5,0,140,1,3,6,6,3,5,25.11,0.44,2.2,0.0,61.67,0.44,1.32,2.64,2.64,1.32,2.2
7,CAÑADA DE RIO PINTO (92 en ISCHILIN),4663,188,128,224,68.09,72,0,2,0,29,5,0,2,3,0,12,57.6,0.0,1.6,0.0,23.2,4.0,0.0,1.6,2.4,0.0,9.6
7,CAÑADA DE RIO PINTO (92 en ISCHILIN),4664,188,129,224,68.62,78,1,1,1,29,2,1,2,3,1,5,62.9,0.81,0.81,0.81,23.39,1.61,0.81,1.61,2.42,0.81,4.03
7,COPACABANA (93 en ISCHILIN),4665,179,0,224,0.0,35,0,1,0,85,2,1,6,1,1,2,26.12,0.0,0.75,0.0,63.43,1.49,0.75,4.48,0.75,0.75,1.49
7,COPACABANA (93 en ISCHILIN),4666,178,119,224,66.85,22,1,0,0,85,0,0,1,2,0,4,19.13,0.87,0.0,0.0,73.91,0.0,0.0,0.87,1.74,0.0,3.48
7,CHUÑA (94 en ISCHILIN),4667,301,0,224,0.0,46,0,3,1,127,2,0,4,1,1,12,23.35,0.0,1.52,0.51,64.47,1.02,0.0,2.03,0.51,0.51,6.09
7,CHUÑA (94 en ISCHILIN),4668,300,202,224,67.33,51,2,3,0,116,3,0,4,1,1,17,25.76,1.01,1.52,0.0,58.59,1.52,0.0,2.02,0.51,0.51,8.59
7,DEAN FUNES (95 en ISCHILIN),4669,345,0,224,0.0,76,2,8,2,75,1,1,4,12,0,32,35.68,0.94,3.76,0.94,35.21,0.47,0.47,1.88,5.63,0.0,15.02
7,DEAN FUNES (95 en ISCHILIN),4670,345,238,224,68.99,72,4,9,2,84,4,3,4,6,2,44,30.77,1.71,3.85,0.85,35.9,1.71,1.28,1.71,2.56,0.85,18.8
7,DEAN FUNES (95 en ISCHILIN),4671,345,217,224,62.9,83,1,11,2,67,2,3,7,2,4,26,39.9,0.48,5.29,0.96,32.21,0.96,1.44,3.37,0.96,1.92,12.5
7,DEAN FUNES (95 en ISCHILIN),4672,345,217,224,62.9,69,2,7,3,66,2,9,2,8,3,28,34.67,1.01,3.52,1.51,33.17,1.01,4.52,1.01,4.02,1.51,14.07
7,DEAN FUNES (95 en ISCHILIN),4673,345,232,224,67.25,81,2,8,0,63,9,5,2,7,0,34,38.39,0.95,3.79,0.0,29.86,4.27,2.37,0.95,3.32,0.0,16.11
7,DEAN FUNES (95 en ISCHILIN),4674,345,243,224,70.43,101,1,6,3,60,7,5,6,8,5,31,43.35,0.43,2.58,1.29,25.75,3.0,2.15,2.58,3.43,2.15,13.3
7,DEAN FUNES (95 en ISCHILIN),4675,345,242,224,70.14,81,5,7,3,80,5,5,2,6,2,34,35.22,2.17,3.04,1.3,34.78,2.17,2.17,0.87,2.61,0.87,14.78
7,DEAN FUNES (95 en ISCHILIN),4676,345,245,224,71.01,85,1,8,2,78,5,4,11,10,0,24,37.28,0.44,3.51,0.88,34.21,2.19,1.75,4.82,4.39,0.0,10.53
7,DEAN FUNES (95 en ISCHILIN),4677,345,241,224,69.86,108,2,3,0,72,2,6,2,8,0,26,47.16,0.87,1.31,0.0,31.44,0.87,2.62,0.87,3.49,0.0,11.35
7,DEAN FUNES (95 en ISCHILIN),4678,345,238,224,68.99,87,2,8,4,69,1,1,6,9,4,35,38.5,0.88,3.54,1.77,30.53,0.44,0.44,2.65,3.98,1.77,15.49
7,DEAN FUNES (95 en ISCHILIN),4679,345,224,224,64.93,79,1,6,1,70,4,3,8,7,0,36,36.74,0.47,2.79,0.47,32.56,1.86,1.4,3.72,3.26,0.0,16.74
7,DEAN FUNES (95 en ISCHILIN),4680,345,236,224,68.41,97,3,5,0,73,1,5,5,7,1,21,44.5,1.38,2.29,0.0,33.49,0.46,2.29,2.29,3.21,0.46,9.63
7,DEAN FUNES (95 en ISCHILIN),4681,345,220,224,63.77,80,2,4,1,77,1,3,7,5,1,0,44.2,1.1,2.21,0.55,42.54,0.55,1.66,3.87,2.76,0.55,0.0
7,DEAN FUNES (95 en ISCHILIN),4682,345,242,224,70.14,120,0,9,0,58,2,2,4,8,3,21,52.86,0.0,3.96,0.0,25.55,0.88,0.88,1.76,3.52,1.32,9.25
7,DEAN FUNES (95 en ISCHILIN),4683,345,215,224,62.32,86,3,7,3,59,3,1,5,7,1,27,42.57,1.49,3.47,1.49,29.21,1.49,0.5,2.48,3.47,0.5,13.37
7,DEAN FUNES (95 en ISCHILIN),4684,345,258,224,74.78,122,0,5,2,65,2,6,5,11,3,21,50.41,0.0,2.07,0.83,26.86,0.83,2.48,2.07,4.55,1.24,8.68
7,DEAN FUNES (95 en ISCHILIN),4685,345,238,224,68.99,75,0,4,0,68,4,3,3,10,1,44,35.38,0.0,1.89,0.0,32.08,1.89,1.42,1.42,4.72,0.47,20.75
7,DEAN FUNES (95 en ISCHILIN),4686,345,229,224,66.38,82,0,2,1,80,0,4,5,5,4,36,37.44,0.0,0.91,0.46,36.53,0.0,1.83,2.28,2.28,1.83,16.44
7,DEAN FUNES (95 en ISCHILIN),4687,345,216,224,62.61,97,2,2,3,57,4,5,1,11,1,19,48.02,0.99,0.99,1.49,28.22,1.98,2.48,0.5,5.45,0.5,9.41
7,DEAN FUNES (95 en ISCHILIN),4688,345,232,224,67.25,75,1,11,4,73,5,4,6,7,6,33,33.33,0.44,4.89,1.78,32.44,2.22,1.78,2.67,3.11,2.67,14.67
7,DEAN FUNES (95 en ISCHILIN),4689,345,231,224,66.96,83,3,8,6,59,2,2,11,5,2,39,37.73,1.36,3.64,2.73,26.82,0.91,0.91,5.0,2.27,0.91,17.73
7,DEAN FUNES (95 en ISCHILIN),4690,345,228,224,66.09,91,1,7,0,70,1,1,4,5,5,33,41.74,0.46,3.21,0.0,32.11,0.46,0.46,1.83,2.29,2.29,15.14
7,DEAN FUNES (95 en ISCHILIN),4691,345,234,224,67.83,77,2,3,1,94,1,3,5,5,1,33,34.22,0.89,1.33,0.44,41.78,0.44,1.33,2.22,2.22,0.44,14.67
7,DEAN FUNES (95 en ISCHILIN),4692,345,227,224,65.8,95,3,4,4,56,1,4,4,4,5,33,44.6,1.41,1.88,1.88,26.29,0.47,1.88,1.88,1.88,2.35,15.49
7,DEAN FUNES (95 en ISCHILIN),4693,345,246,224,71.3,76,2,7,0,90,0,3,5,8,3,31,33.78,0.89,3.11,0.0,40.0,0.0,1.33,2.22,3.56,1.33,13.78
7,DEAN FUNES (95 en ISCHILIN),4694,345,254,224,73.62,96,2,8,1,86,1,7,6,8,1,22,40.34,0.84,3.36,0.42,36.13,0.42,2.94,2.52,3.36,0.42,9.24
7,DEAN FUNES (95 en ISCHILIN),4695,345,237,224,68.7,77,1,4,1,96,2,10,2,10,1,15,35.16,0.46,1.83,0.46,43.84,0.91,4.57,0.91,4.57,0.46,6.85
7,DEAN FUNES (95 en ISCHILIN),4696,345,234,224,67.83,63,1,2,0,87,4,6,12,5,1,36,29.03,0.46,0.92,0.0,40.09,1.84,2.76,5.53,2.3,0.46,16.59
7,DEAN FUNES (95 en ISCHILIN),4697,345,240,224,69.57,78,1,14,1,81,1,7,6,5,4,31,34.06,0.44,6.11,0.44,35.37,0.44,3.06,2.62,2.18,1.75,13.54
7,DEAN FUNES (95 en ISCHILIN),4698,345,243,224,70.43,95,1,12,3,71,0,0,4,10,3,31,41.3,0.43,5.22,1.3,30.87,0.0,0.0,1.74,4.35,1.3,13.48
7,DEAN FUNES (95 en ISCHILIN),4699,345,240,224,69.57,84,0,6,2,84,6,3,1,11,0,30,37.0,0.0,2.64,0.88,37.0,2.64,1.32,0.44,4.85,0.0,13.22
7,DEAN FUNES (95 en ISCHILIN),4700,345,225,224,65.22,62,4,7,2,70,1,4,5,7,2,42,30.1,1.94,3.4,0.97,33.98,0.49,1.94,2.43,3.4,0.97,20.39
7,DEAN FUNES (95 en ISCHILIN),4701,344,0,224,0.0,76,3,4,4,81,2,4,10,8,1,27,34.55,1.36,1.82,1.82,36.82,0.91,1.82,4.55,3.64,0.45,12.27
7,DEAN FUNES (95 en ISCHILIN),4702,344,238,224,69.19,54,3,23,2,95,3,0,3,4,1,35,24.22,1.35,10.31,0.9,42.6,1.35,0.0,1.35,1.79,0.45,15.7
7,DEAN FUNES (95 en ISCHILIN),4703,344,241,224,70.06,92,2,10,2,69,2,0,6,12,1,31,40.53,0.88,4.41,0.88,30.4,0.88,0.0,2.64,5.29,0.44,13.66
7,DEAN FUNES (95 en ISCHILIN),4704,344,221,224,64.24,81,0,7,1,67,2,3,3,3,0,40,39.13,0.0,3.38,0.48,32.37,0.97,1.45,1.45,1.45,0.0,19.32
7,DEAN FUNES (95 en ISCHILIN),4705,344,222,224,64.53,69,1,11,3,82,4,4,8,4,4,20,32.86,0.48,5.24,1.43,39.05,1.9,1.9,3.81,1.9,1.9,9.52
7,DEAN FUNES (95 en ISCHILIN),4706,344,243,224,70.64,67,3,12,3,80,3,2,7,10,1,38,29.65,1.33,5.31,1.33,35.4,1.33,0.88,3.1,4.42,0.44,16.81
